model,LRMS,IRMS,Fnat,DcokQ,CAPRI
101,51.18,19.45,0.0,0.010918267830399946,incorrect
708,3.46,1.41,0.45,0.6129180739444026,medium
713,3.68,1.55,0.48,0.6019200499628116,medium
3610,4.47,2.06,0.4,0.5099516780216032,medium
4810,3.94,1.72,0.35,0.5350449712036188,medium
4976,2.64,1.45,0.42,0.6163220190944667,medium
6375,4.8,2.16,0.49,0.5245210513575671,medium
6663,3.04,1.32,0.45,0.6333884103449052,medium
8645,2.56,1.32,0.49,0.6568023570525462,medium
9076,2.47,1.16,0.4,0.6492994852777718,medium
