model,LRMS,IRMS,Fnat,DcokQ,CAPRI
44,22.51,11.91,0.17,0.10346974281866271,incorrect
45,41.58,17.38,0.0,0.015835670108865482,incorrect
46,35.56,13.46,0.13,0.06543842363655338,incorrect
47,29.08,14.63,0.01,0.033038478638312,incorrect
48,8.46,3.58,0.57,0.407232467933246,acceptable
49,41.81,16.45,0.23,0.09264563473306227,incorrect
50,22.5,11.54,0.09,0.07716891376560227,incorrect
51,21.09,11.71,0.06,0.07196061780041654,incorrect
52,40.25,18.95,0.02,0.022973222504854562,incorrect
53,32.25,15.12,0.51,0.19490024947166865,incorrect
54,22.85,11.72,0.13,0.08922442553352244,incorrect
55,43.2,19.72,0.01,0.017674621592806344,incorrect
56,42.72,17.45,0.05,0.03180545643835878,incorrect
57,33.28,13.2,0.08,0.05132911824233888,incorrect
58,39.58,19.43,0.05,0.033336996293655066,incorrect
59,42.15,15.92,0.0,0.015959122862229093,incorrect
60,31.38,14.4,0.46,0.1796970004239734,incorrect
61,39.53,19.28,0.05,0.033403214358297656,incorrect
62,32.43,14.76,0.43,0.16816807060707561,incorrect
63,45.29,17.45,0.04,0.027119992140691083,incorrect
64,36.7,17.46,0.04,0.03274589357431971,incorrect
65,27.53,14.12,0.03,0.0427305777685261,incorrect
66,40.98,19.82,0.02,0.022314257143217945,incorrect
67,41.81,16.9,0.28,0.10916899672522766,incorrect
68,31.58,14.92,0.43,0.16918612926069773,incorrect
69,39.76,19.32,0.03,0.02656579226018113,incorrect
70,31.57,14.83,0.45,0.17590629483900677,incorrect
71,30.98,17.58,0.17,0.0824121967970659,incorrect
72,39.72,19.34,0.01,0.019923093225346657,incorrect
73,42.23,16.61,0.21,0.08567503430596075,incorrect
74,9.01,3.55,0.51,0.3774627074987719,acceptable
75,31.99,15.13,0.47,0.18189274001188557,incorrect
76,9.01,3.52,0.47,0.36486093328460617,acceptable
77,25.47,13.62,0.11,0.07406527648827076,incorrect
78,37.68,12.45,0.22,0.09424402666982902,incorrect
79,23.72,12.32,0.13,0.08613561466160112,incorrect
80,39.16,12.67,0.16,0.0729389414063943,incorrect
81,9.46,3.83,0.43,0.33656251260643216,acceptable
82,31.34,14.32,0.37,0.14979086831156624,incorrect
83,35.17,13.29,0.15,0.07258864747872636,incorrect
84,31.88,17.82,0.17,0.08113539822764594,incorrect
85,39.06,14.95,0.26,0.10506043724981672,incorrect
86,31.15,14.6,0.43,0.16991497815968015,incorrect
87,38.56,18.42,0.01,0.020975940311221974,incorrect
88,35.24,12.14,0.12,0.06333913626674981,incorrect
89,23.8,12.65,0.09,0.07232924586124947,incorrect
90,48.12,21.12,0.01,0.015092362331921079,incorrect
91,36.84,17.68,0.04,0.03256369476205385,incorrect
92,44.96,17.11,0.05,0.03071204962007946,incorrect
93,41.2,16.07,0.04,0.02982125486805504,incorrect
94,30.76,17.52,0.04,0.03940651014055214,incorrect
95,32.07,17.26,0.04,0.037711342707377755,incorrect
96,21.19,11.61,0.08,0.07834104797033982,incorrect
97,36.22,11.4,0.16,0.0764056390739782,incorrect
98,40.49,19.5,0.02,0.022697365466275637,incorrect
99,38.86,15.68,0.09,0.04824280609782247,incorrect
100,35.65,13.32,0.21,0.09210445025734086,incorrect
1188,4.57,2.48,0.43,0.49120028161909507,medium
3494,4.79,2.85,0.41,0.4619651161595965,acceptable
3904,4.28,2.2,0.46,0.5250293289852374,medium
5628,4.19,2.18,0.41,0.5119431524209367,medium
6648,4.78,1.99,0.49,0.5373507973209246,medium
6811,4.74,2.48,0.47,0.5002127363839457,medium
8630,3.89,2.11,0.45,0.5375146830339536,medium
9598,4.75,2.51,0.51,0.511728379969553,medium
10226,2.82,1.54,0.46,0.6158967476239877,medium
10792,4.43,2.56,0.33,0.45732422587010796,acceptable
