model,LRMS,IRMS,Fnat,DcokQ,CAPRI
99,64.26,25.73,0.0,0.006860983702093866,incorrect
100,48.97,22.48,0.0,0.011226650463890672,incorrect
14880,4.9,2.29,1.03,0.6936025183359632,medium
42507,4.13,2.0,1.08,0.7496693461908692,medium
79772,4.31,1.51,0.89,0.7273846559155172,medium
91397,4.57,1.51,1.05,0.7741447446757771,medium
101936,4.58,1.85,1.11,0.7605485242021875,medium
112595,4.4,2.07,0.95,0.6943248504541849,medium
134751,4.99,2.02,1.03,0.7097074426949699,medium
143046,4.9,2.17,1.03,0.7012994439343522,medium
175584,4.55,2.31,0.82,0.6312912686699765,medium
175854,3.97,1.54,0.89,0.7325884759682078,medium
