model,LRMS,IRMS,Fnat,DcokQ,CAPRI
51,67.43,16.23,0.0,0.008037035908565646,incorrect
52,56.65,24.03,0.0,0.00863297782374263,incorrect
53,31.03,11.28,0.26,0.1157251193833112,incorrect
54,67.46,15.46,0.0,0.008318004277307266,incorrect
55,45.93,21.24,0.0,0.012692424793343432,incorrect
56,57.3,18.27,0.0,0.009409043486317043,incorrect
57,45.72,21.63,0.0,0.012731831111239475,incorrect
58,71.68,26.68,0.0,0.005672592787458253,incorrect
59,34.53,17.14,0.39,0.1515781987315322,incorrect
60,35.14,18.87,0.0,0.020518501478289094,incorrect
61,66.32,15.31,0.0,0.008556345885268856,incorrect
62,44.85,19.28,0.76,0.2668964140425987,acceptable
63,64.34,21.24,0.0,0.007372159487832565,incorrect
64,66.12,22.66,0.0,0.006873426343961409,incorrect
65,61.84,26.26,0.0,0.0072649321072976595,incorrect
66,56.78,23.86,0.0,0.008618574506426424,incorrect
67,69.32,27.14,0.0,0.005952745312590116,incorrect
68,35.37,16.57,0.06,0.04090902276201982,incorrect
69,60.95,16.74,0.0,0.00901429709987052,incorrect
70,64.32,17.29,0.0,0.00821152980404173,incorrect
71,39.03,20.56,0.0,0.016858533826959423,incorrect
72,39.36,21.2,0.0,0.016513303715380567,incorrect
73,36.36,17.39,0.2,0.0864011208437122,incorrect
74,33.07,16.8,0.0,0.02329317260999128,incorrect
75,37.86,9.38,0.39,0.15430720929916245,incorrect
76,71.36,26.96,0.0,0.005691923567913318,incorrect
77,65.88,22.91,0.0,0.006880903790208232,incorrect
78,56.86,23.81,0.0,0.008603973703109816,incorrect
79,46.25,15.85,0.22,0.08718320204555664,incorrect
80,66.13,22.77,0.0,0.006857857827322664,incorrect
81,70.49,23.32,0.0,0.006150850103756646,incorrect
82,56.28,16.6,0.0,0.010133529342085666,incorrect
83,58.3,25.11,0.0,0.008123442072603121,incorrect
84,63.82,24.89,0.0,0.007016122488766398,incorrect
85,54.44,24.63,0.0,0.009164437693758373,incorrect
86,66.31,22.2,0.02,0.013570197798410113,incorrect
87,35.77,10.51,0.22,0.0978040772438261,incorrect
88,34.75,18.64,0.0,0.02096255859566026,incorrect
89,68.87,24.38,0.0,0.006258442367502834,incorrect
90,46.97,16.13,0.19,0.07676141194425455,incorrect
91,64.38,17.51,0.0,0.00813932689720967,incorrect
92,37.82,10.21,0.0,0.023070392157432177,incorrect
93,46.13,19.7,0.0,0.012867242637547677,incorrect
94,66.48,23.01,0.0,0.006772116771579603,incorrect
95,64.82,25.28,0.0,0.00680444907124953,incorrect
96,41.24,19.2,0.0,0.015605638240146137,incorrect
97,61.28,18.47,0.0,0.008476302639278678,incorrect
98,46.45,16.28,0.24,0.09360637333272602,incorrect
99,64.9,19.97,0.0,0.00749143877095852,incorrect
100,68.85,27.25,0.0,0.006011218455717569,incorrect
201639,4.95,2.95,1.04,0.6640610932004992,medium
