model,LRMS,IRMS,Fnat,DcokQ,CAPRI
83,40.91,15.92,0.0,0.016727561738995568,incorrect
84,47.14,17.34,0.0,0.012972291405463543,incorrect
85,44.66,14.81,0.0,0.015037356823000468,incorrect
86,41.22,18.17,0.0,0.015852447350315702,incorrect
87,39.54,13.21,0.07,0.04230042585385118,incorrect
88,43.16,15.52,0.0,0.015530829389775383,incorrect
89,45.13,16.75,0.0,0.01407142697740936,incorrect
90,45.14,14.74,0.0,0.014831190030086783,incorrect
91,37.75,13.79,0.1,0.053315549969923624,incorrect
92,49.72,18.83,0.0,0.011567403792426377,incorrect
93,36.9,14.23,0.0,0.02045928465864712,incorrect
94,25.61,8.93,0.36,0.16222286469632916,incorrect
95,39.74,16.17,0.0,0.01742648442542774,incorrect
96,44.89,15.07,0.0,0.014807729646255771,incorrect
97,36.79,14.3,0.0,0.020519390848585013,incorrect
98,40.22,17.75,0.0,0.01661495041569587,incorrect
99,40.94,15.97,0.0,0.01669001017421172,incorrect
100,38.29,12.55,0.07,0.04368315196542578,incorrect
12223,4.1,2.57,0.74,0.601782481336782,medium
12243,4.94,2.82,0.74,0.5693503936259326,medium
14557,4.32,2.55,0.79,0.6139301602977779,medium
28581,4.84,3.01,0.79,0.5813643992075623,medium
31595,4.76,2.53,0.86,0.6271184311896335,medium
45695,3.9,2.39,0.83,0.6462268973363757,medium
57959,4.9,2.95,0.64,0.5320013062848644,medium
70788,4.69,2.77,0.88,0.6244527333243898,medium
86264,4.62,2.58,1.12,0.7148584061632821,medium
92693,4.47,2.33,1.05,0.7087902470912928,medium
