model,LRMS,IRMS,Fnat,DcokQ,CAPRI
36,31.23,17.58,0.68,0.2520657371779608,acceptable
37,30.92,15.86,0.32,0.13304248476868358,incorrect
38,49.27,22.11,0.0,0.011161347307205659,incorrect
39,59.71,23.3,0.0,0.00799657895893372,incorrect
40,42.57,14.89,0.03,0.026128780734297405,incorrect
41,55.46,21.29,0.0,0.009296701611904407,incorrect
42,32.43,17.7,0.02,0.030470857305009643,incorrect
43,35.31,17.12,0.0,0.020797552000058516,incorrect
44,33.02,17.12,0.05,0.03992166625625961,incorrect
45,29.2,16.73,0.0,0.0286973600258521,incorrect
46,30.89,14.66,0.22,0.1002498433256997,incorrect
47,31.02,17.52,0.67,0.24903932827554034,acceptable
48,29.83,16.99,0.0,0.027610713002517873,incorrect
49,63.06,25.57,0.0,0.00709140668637975,incorrect
50,17.19,10.9,0.4,0.20501763285093919,incorrect
51,36.64,10.77,0.18,0.08336603185442377,incorrect
52,31.96,16.85,0.0,0.02464102027012237,incorrect
53,38.64,15.9,0.05,0.03499291723798165,incorrect
54,62.1,27.3,0.0,0.0071334556167543355,incorrect
55,16.75,10.86,0.27,0.16450113851116124,incorrect
56,27.03,15.63,0.03,0.04303853796702578,incorrect
57,53.21,20.0,0.0,0.010158944564494283,incorrect
58,65.32,23.73,0.0,0.006877076502016004,incorrect
59,62.95,24.86,0.0,0.007177829909887522,incorrect
60,35.81,17.25,0.0,0.02028040954418366,incorrect
61,64.8,24.62,0.0,0.006871174455907309,incorrect
62,54.97,24.43,0.0,0.009035936579402685,incorrect
63,29.79,16.21,0.0,0.027924840009481977,incorrect
64,33.02,15.65,0.02,0.030416576164552372,incorrect
65,31.46,17.81,0.72,0.26502554518430504,acceptable
66,48.38,21.68,0.0,0.011569246394500396,incorrect
67,56.52,23.28,0.0,0.008750385959617874,incorrect
68,51.92,23.32,0.0,0.010074270375976675,incorrect
69,54.14,26.12,0.0,0.009114400937716894,incorrect
70,39.1,16.28,0.0,0.017848075839339422,incorrect
71,41.53,18.3,0.0,0.015626629231558227,incorrect
72,67.86,29.34,0.0,0.006018034684175155,incorrect
73,31.26,17.73,0.72,0.2653176978246708,acceptable
74,32.25,17.51,0.02,0.030746618382711106,incorrect
75,28.51,18.22,0.02,0.036121358984213585,incorrect
76,25.38,13.49,0.17,0.09435508532188974,incorrect
77,31.7,17.31,0.27,0.11484297227748258,incorrect
78,31.47,17.82,0.73,0.2683428325401121,acceptable
79,65.66,25.57,0.0,0.006637267885961771,incorrect
80,30.99,17.34,0.8,0.2924648457068451,acceptable
81,60.32,23.8,0.0,0.0078089687342595936,incorrect
82,22.55,13.71,0.28,0.13874544451215057,incorrect
83,31.18,17.65,0.68,0.25211548927431515,acceptable
84,69.46,19.62,0.0,0.006855047129284053,incorrect
85,25.73,14.11,0.08,0.06319010961574846,incorrect
86,54.61,25.19,0.0,0.009062326039723212,incorrect
87,61.38,29.89,0.0,0.007109471902724413,incorrect
88,65.71,30.88,0.0,0.006270548275128727,incorrect
89,46.43,20.15,0.05,0.02931309535210262,incorrect
90,68.59,27.22,0.0,0.006050868210979513,incorrect
91,34.91,14.55,0.02,0.0288275126811884,incorrect
92,40.05,16.17,0.02,0.023877969998295428,incorrect
93,32.79,17.22,0.05,0.04016574798339404,incorrect
94,30.92,17.42,0.72,0.2658739485741825,acceptable
95,32.31,16.16,0.5,0.1910905444233132,incorrect
96,61.56,26.37,0.0,0.007311235631998942,incorrect
97,49.43,22.27,0.0,0.0110791003771947,incorrect
98,62.41,22.96,0.0,0.0074871905586882505,incorrect
99,59.05,22.77,0.0,0.008206897531330496,incorrect
100,35.81,18.15,0.0,0.0200401128286503,incorrect
27835,4.06,2.61,0.62,0.5608405964751656,medium
31598,4.47,2.63,0.75,0.5929361070908853,medium
42418,4.45,2.82,0.85,0.6184715129660413,medium
51346,4.89,2.95,0.73,0.5622560183354731,medium
59693,4.8,2.95,0.6,0.5212147747430173,medium
76702,4.28,2.88,0.57,0.5270410054215936,medium
82685,4.73,2.39,0.47,0.5053820001384904,medium
86907,4.97,2.79,0.82,0.5964859797236629,medium
103703,4.76,2.72,0.73,0.5748220115989519,medium
112371,4.88,2.54,0.67,0.5602242563792489,medium
