model,LRMS,IRMS,Fnat,DcokQ,CAPRI
37,49.04,20.58,0.0,0.011483555998839816,incorrect
38,18.74,9.11,0.05,0.08234089129340903,incorrect
39,19.92,10.24,0.13,0.10167985401778522,incorrect
40,22.05,10.7,0.03,0.05954965719128088,incorrect
41,17.04,7.59,0.26,0.16561263378675198,incorrect
42,29.14,13.94,0.05,0.04662008789928307,incorrect
43,23.39,11.5,0.0,0.04446155657205397,incorrect
44,23.92,11.47,0.07,0.06631057389005383,incorrect
45,21.47,10.11,0.09,0.08234625596146639,incorrect
46,18.57,9.17,0.22,0.13976068837591388,incorrect
47,23.31,11.24,0.04,0.05828726946391146,incorrect
48,19.88,9.63,0.1,0.09274823364714983,incorrect
49,13.06,5.17,0.26,0.21173201607280703,incorrect
50,19.97,9.57,0.17,0.11578624578537833,incorrect
51,20.29,10.38,0.1,0.08991759139828297,incorrect
52,19.38,9.31,0.16,0.11554462154091276,incorrect
53,21.44,10.78,0.16,0.10494059549412532,incorrect
54,21.47,10.46,0.04,0.06521667456441463,incorrect
55,22.7,11.05,0.08,0.0736880254843029,incorrect
56,20.3,9.91,0.21,0.1271898222431778,incorrect
57,24.69,11.88,0.01,0.04388480384006161,incorrect
58,23.93,11.67,0.0,0.042762138869617876,incorrect
59,23.36,11.33,0.02,0.05138216570762544,incorrect
60,23.16,10.84,0.08,0.07249880180376213,incorrect
61,23.92,11.54,0.01,0.04624390910399954,incorrect
62,21.71,10.23,0.07,0.07465456604345869,incorrect
63,18.62,9.14,0.07,0.08956003031994814,incorrect
64,23.35,11.36,0.01,0.048048546914823444,incorrect
65,21.08,10.09,0.13,0.09715828394204641,incorrect
66,21.63,10.04,0.11,0.08853451232090558,incorrect
67,22.36,10.85,0.04,0.06167233746140344,incorrect
68,19.96,9.73,0.12,0.09890830263002547,incorrect
69,25.09,12.06,0.0,0.03939664893577195,incorrect
70,23.18,11.25,0.01,0.048664966958777235,incorrect
71,21.63,9.96,0.09,0.08198262602049732,incorrect
72,18.77,9.07,0.06,0.0855991815172837,incorrect
73,26.72,10.68,0.02,0.04374706973252019,incorrect
74,22.32,10.88,0.13,0.09177041531425369,incorrect
75,21.8,10.7,0.04,0.06374649336904253,incorrect
76,51.66,20.72,0.0,0.010524160421206871,incorrect
77,18.93,9.3,0.04,0.07771536277541861,incorrect
78,19.01,9.16,0.08,0.09091073408037352,incorrect
79,19.76,9.45,0.12,0.10024073020680851,incorrect
80,51.71,20.87,0.0,0.01048286059999337,incorrect
81,22.24,10.78,0.04,0.0621496052455593,incorrect
82,22.07,10.71,0.04,0.06280319588797532,incorrect
83,24.05,11.57,0.07,0.06585750959684346,incorrect
84,20.34,10.19,0.04,0.06996075414451944,incorrect
85,21.42,10.68,0.15,0.10179715765158576,incorrect
86,20.03,9.62,0.09,0.08877950694191517,incorrect
87,21.87,9.71,0.21,0.12151365627922671,incorrect
88,19.78,9.67,0.18,0.11979207625141898,incorrect
89,21.25,10.58,0.12,0.09254521926680721,incorrect
90,24.52,11.76,0.03,0.05109578670439924,incorrect
91,20.92,9.94,0.09,0.0846536206382032,incorrect
92,21.35,10.72,0.06,0.07200715481926702,incorrect
93,22.59,10.97,0.04,0.06079189740938581,incorrect
94,21.92,10.71,0.04,0.06331720620242237,incorrect
95,20.9,9.26,0.33,0.16583237969377226,incorrect
96,23.44,11.49,0.01,0.047657980396297005,incorrect
97,21.86,10.8,0.11,0.08675417372136161,incorrect
98,24.71,11.69,0.0,0.0406690008586568,incorrect
99,23.8,11.51,0.04,0.05660740878358916,incorrect
100,20.86,10.57,0.14,0.10071223231126884,incorrect
457182,3.93,2.4,0.68,0.5949260100507726,medium
