model,LRMS,IRMS,Fnat,DcokQ,CAPRI
77,44.53,19.13,0.0,0.013755307355425331,incorrect
78,66.63,26.77,0.0,0.006381131999928729,incorrect
79,60.71,27.15,0.0,0.007423002597114053,incorrect
80,67.54,27.64,0.0,0.0061760359586918905,incorrect
81,72.26,29.1,0.0,0.005432713272603307,incorrect
82,32.3,11.33,0.17,0.08399750805858923,incorrect
83,67.48,20.73,0.0,0.006942486041565543,incorrect
84,31.04,17.61,0.02,0.032320211052036835,incorrect
85,30.31,17.13,0.02,0.033506507097609974,incorrect
86,50.74,18.48,0.02,0.0179474649230203,incorrect
87,68.08,28.02,0.0,0.006068882617034675,incorrect
88,71.16,27.77,0.0,0.005658841825700118,incorrect
89,67.77,21.28,0.0,0.006810564173494762,incorrect
90,51.77,22.02,0.0,0.010289622622363881,incorrect
91,66.46,29.8,0.0,0.006207171317875271,incorrect
92,59.21,21.33,0.0,0.008371161131633541,incorrect
93,47.56,21.99,0.0,0.011861393515944419,incorrect
94,66.42,28.39,0.0,0.006299048373460326,incorrect
95,67.07,27.47,0.0,0.006260092123472984,incorrect
96,71.25,26.43,0.0,0.005747667211487398,incorrect
97,40.33,17.5,0.0,0.01660813503724112,incorrect
98,61.61,27.4,0.0,0.007222236217116678,incorrect
99,50.05,18.97,0.0,0.011415765260988772,incorrect
100,31.52,17.73,0.06,0.04496622232551362,incorrect
137278,3.36,2.01,0.72,0.64752142173497,medium
177246,4.1,1.92,0.78,0.6567561428483039,medium
289435,4.99,2.1,0.65,0.5771774629490164,medium
293491,4.65,2.73,0.8,0.6005168038138685,medium
