model,LRMS,IRMS,Fnat,DcokQ,CAPRI
82,21.81,7.96,0.01,0.0587178547299795,incorrect
83,17.3,5.5,0.3,0.1878972205774165,incorrect
84,24.34,5.2,0.27,0.15183867787594776,incorrect
85,50.85,15.4,0.0,0.012193492234032354,incorrect
86,51.65,13.97,0.0,0.012588808244598302,incorrect
87,17.75,6.32,0.1,0.1132896715285638,incorrect
88,16.34,5.98,0.0,0.09072229142173656,incorrect
89,15.66,3.93,0.44,0.2649082194684271,acceptable
90,16.34,5.93,0.15,0.1410363393989876,incorrect
91,17.73,6.02,0.0,0.08178013419534648,incorrect
92,22.07,8.53,0.06,0.07305563724238014,incorrect
93,50.26,15.62,0.01,0.01564802972083081,incorrect
94,18.6,7.0,0.1,0.1055541785421919,incorrect
95,16.06,4.49,0.44,0.2530751458375869,acceptable
96,49.34,15.96,0.0,0.012526250658845122,incorrect
97,22.61,6.94,0.0,0.05615354073960501,incorrect
98,17.16,5.86,0.13,0.12950401488882218,incorrect
99,17.61,6.03,0.11,0.1190769040426977,incorrect
100,18.77,7.13,0.06,0.09085278583726746,incorrect
1487,4.96,1.22,0.76,0.7026161341749111,medium
1949,2.61,0.72,0.8,0.8421941462050128,high
2191,3.45,0.93,0.8,0.7936316457074403,medium
2355,3.54,0.82,0.77,0.7973682547644919,medium
2772,4.3,1.1,0.75,0.7321733356605907,medium
3185,4.28,1.22,0.62,0.6732004559999446,medium
3471,3.87,0.99,0.7,0.7416241294624847,medium
5879,4.42,1.29,0.62,0.6606661480997108,medium
5995,2.98,0.62,0.7,0.81487535601154,high
6241,4.28,0.99,0.68,0.7247708234932828,medium
