model,LRMS,IRMS,Fnat,DcokQ,CAPRI
50,47.58,16.28,0.0,0.013115134466047383,incorrect
51,44.33,10.58,0.11,0.055055501874198685,incorrect
52,46.85,17.59,0.11,0.04969577936035292,incorrect
53,47.38,17.79,0.37,0.13608006659325841,incorrect
54,48.67,16.59,0.01,0.015902348021587603,incorrect
55,61.03,15.44,0.38,0.13612618442647373,incorrect
56,57.64,19.31,0.01,0.012427221292365724,incorrect
57,61.84,15.54,0.32,0.11592455844947071,incorrect
58,58.74,14.29,0.04,0.023802835241958403,incorrect
59,49.89,24.43,0.0,0.010654846639919537,incorrect
60,59.8,21.2,0.0,0.008261696990417173,incorrect
61,62.72,15.86,0.45,0.1589669468149181,incorrect
62,49.27,16.32,0.0,0.012426505116355046,incorrect
63,59.19,16.6,0.0,0.009434953287150038,incorrect
64,44.92,16.12,0.27,0.10438427025260189,incorrect
65,57.72,19.26,0.01,0.012418317457377712,incorrect
66,41.3,9.67,0.22,0.09471114246281732,incorrect
67,61.9,15.72,0.48,0.16917670623686346,incorrect
68,54.76,19.65,0.0,0.009773551191796192,incorrect
69,33.11,15.96,0.14,0.07019535658924177,incorrect
70,6.3,2.78,1.04,0.6369740355086229,medium
71,58.27,21.26,0.01,0.011929611190322105,incorrect
72,60.58,15.26,0.26,0.09629219140043778,incorrect
73,48.33,11.3,0.05,0.032439784097344306,incorrect
74,62.49,19.53,0.0,0.008010072869514646,incorrect
75,47.79,18.52,0.1,0.04572727872906219,incorrect
76,42.24,18.39,0.07,0.038509016694364955,incorrect
77,48.35,19.65,0.0,0.011924334101855642,incorrect
78,51.27,19.08,0.07,0.03429775881407635,incorrect
79,47.3,18.27,0.05,0.029326286513091687,incorrect
80,60.29,21.61,0.0,0.00809480497224173,incorrect
81,39.39,17.93,0.15,0.0671479738030629,incorrect
82,60.88,15.52,0.47,0.16612512958374823,incorrect
83,45.93,16.55,0.19,0.0770874350574342,incorrect
84,42.92,11.83,0.16,0.07118788554179685,incorrect
85,33.42,15.61,0.18,0.08330236890636152,incorrect
86,50.27,17.08,0.01,0.015149791927132806,incorrect
87,46.29,17.86,0.07,0.036540879453199095,incorrect
88,60.97,16.01,0.15,0.05925569488727903,incorrect
89,45.07,17.39,0.29,0.1105772835559108,incorrect
90,58.26,14.3,0.03,0.02057523928397743,incorrect
91,36.23,9.04,0.44,0.17298866761321877,incorrect
92,36.55,16.48,0.05,0.036508276012041145,incorrect
93,60.36,20.93,0.0,0.008185042842926897,incorrect
94,41.31,18.13,0.11,0.052472239301626596,incorrect
95,55.31,26.51,0.0,0.008754586817457034,incorrect
96,45.22,18.45,0.0,0.013564438929012346,incorrect
97,38.98,9.95,0.15,0.07253788895207276,incorrect
98,46.98,18.01,0.11,0.049528765807729726,incorrect
99,58.38,19.88,0.01,0.01213984957981168,incorrect
100,54.59,20.74,0.01,0.012958026117854538,incorrect
782,4.5,2.46,1.21,0.7540377237601869,medium
948,4.09,2.47,1.11,0.7304765320717812,medium
1359,4.01,2.38,1.19,0.7640821307014622,medium
5014,4.98,2.22,1.12,0.7259662901117245,medium
22472,3.54,1.91,1.14,0.7912228024511297,medium
25860,4.61,2.53,1.15,0.7275994878152033,medium
86119,4.29,2.48,1.32,0.7949432842973058,medium
149619,4.25,2.28,1.23,0.7773594328983408,medium
152761,3.68,2.22,1.15,0.768529836334285,medium
