model,LRMS,IRMS,Fnat,DcokQ,CAPRI
94,50.55,17.92,0.0,0.01148496934212335,incorrect
95,47.92,17.59,0.0,0.012574334856251439,incorrect
96,55.68,17.36,0.0,0.010061445810146613,incorrect
97,46.89,17.36,0.0,0.013075286293898987,incorrect
98,57.96,17.54,0.0,0.009438205537431795,incorrect
99,66.48,21.07,0.0,0.007042453508403975,incorrect
100,47.2,16.15,0.0,0.01332152989863953,incorrect
42326,2.0,0.83,1.0,0.9043778507515636,high
43143,2.97,0.97,0.88,0.8254418172649602,high
49911,2.86,1.11,1.02,0.8548209739613671,high
50318,2.25,0.94,0.88,0.8441809985107995,high
53037,2.83,0.87,0.91,0.8528302161047304,high
59469,2.32,1.08,0.91,0.8330853701527836,high
89265,3.22,0.78,0.88,0.8472187281721806,high
94480,1.88,0.82,1.05,0.9244258572240373,high
133247,4.98,1.36,0.91,0.73443086065361,medium
136197,2.83,0.84,0.79,0.817159479262318,high
