model,LRMS,IRMS,Fnat,DcokQ,CAPRI
49,34.19,15.06,0.0,0.02267751307201261,incorrect
50,50.88,18.44,0.0,0.011241564741943424,incorrect
51,30.59,17.09,0.39,0.15644050405883353,incorrect
52,45.06,12.39,0.0,0.016268815989155427,incorrect
53,44.87,17.1,0.0,0.014092926113289973,incorrect
54,35.9,12.02,0.15,0.07280595722051374,incorrect
55,33.25,17.42,0.0,0.022900844702098272,incorrect
56,39.01,20.12,0.0,0.0169509161233056,incorrect
57,51.36,17.39,0.0,0.0113482559470606,incorrect
58,35.2,9.31,0.22,0.10013344084237452,incorrect
59,48.22,18.92,0.0,0.01212760963253875,incorrect
60,41.92,13.35,0.21,0.08731938402672539,incorrect
61,36.6,11.97,0.18,0.08221202519598543,incorrect
62,54.71,19.71,0.0,0.009775882453462356,incorrect
63,52.37,13.86,0.0,0.012414787916615683,incorrect
64,46.53,21.19,0.0,0.012426497465212606,incorrect
65,33.11,15.38,0.03,0.03375085663199517,incorrect
66,54.45,14.65,0.04,0.02472142412870886,incorrect
67,24.44,15.59,0.04,0.05235953925559836,incorrect
68,52.5,17.42,0.0,0.010967859087867295,incorrect
69,55.41,17.02,0.0,0.010232811040350948,incorrect
70,41.17,16.05,0.0,0.016514068400255776,incorrect
71,56.27,16.66,0.0,0.010116858408680719,incorrect
72,30.79,16.08,0.52,0.1998136872860532,incorrect
73,24.98,13.5,0.1,0.07198841994038609,incorrect
74,52.18,19.61,0.0,0.010555545851729095,incorrect
75,6.86,3.99,0.61,0.4464657241823417,acceptable
76,20.33,11.43,0.07,0.07857609146220267,incorrect
77,35.01,17.77,0.0,0.020913219984434153,incorrect
78,45.89,16.61,0.1,0.04708662052407601,incorrect
79,19.89,11.17,0.1,0.09071324799315973,incorrect
80,52.83,16.63,0.06,0.031101195462933984,incorrect
81,45.4,12.51,0.01,0.019346396620043903,incorrect
82,8.81,3.86,0.67,0.42776513796770815,acceptable
83,45.17,12.8,0.09,0.04591559275784996,incorrect
84,30.24,16.16,0.0,0.027255199166372607,incorrect
85,50.8,15.11,0.03,0.022331069704701334,incorrect
86,45.59,13.38,0.06,0.03533528850915004,incorrect
87,55.25,19.86,0.0,0.009597871414973322,incorrect
88,52.57,14.83,0.0,0.011868100110873395,incorrect
89,32.47,17.55,0.0,0.023795322098499008,incorrect
90,45.82,21.24,0.0,0.012743721931964576,incorrect
91,19.98,10.96,0.54,0.23721236630449116,acceptable
92,41.86,16.6,0.0,0.015899580842548347,incorrect
93,49.76,17.87,0.0,0.011782901306489119,incorrect
94,56.93,18.78,0.0,0.00938178257406141,incorrect
95,51.22,19.08,0.0,0.010981376187463296,incorrect
96,51.2,19.18,0.0,0.01096700439758469,incorrect
97,27.64,12.54,0.31,0.13683573028078036,incorrect
98,52.38,15.42,0.1,0.045010569675895236,incorrect
99,47.6,21.44,0.0,0.011924427981764291,incorrect
100,48.19,17.9,0.0,0.01238208984377188,incorrect
4667,4.74,3.13,0.48,0.4765212870715719,acceptable
17777,1.73,1.24,0.7,0.7514224037143894,medium
22091,4.65,1.62,0.7,0.6437520831962238,medium
24691,2.96,1.55,0.7,0.6918195163691924,medium
29014,4.41,1.69,0.6,0.6095203518136492,medium
35739,4.57,2.06,0.55,0.5574171556555585,medium
36807,4.71,1.63,0.79,0.6712072587709047,medium
47239,3.76,1.52,0.75,0.6932415523323229,medium
47652,4.92,2.85,0.84,0.6019876102226615,medium
47654,3.0,1.65,0.75,0.6972398190045249,medium
