model,LRMS,IRMS,Fnat,DcokQ,CAPRI
53,69.9,21.37,0.0,0.006491461892042656,incorrect
54,68.46,25.49,0.0,0.006210888204360825,incorrect
55,84.54,32.41,0.0,0.004048464960803611,incorrect
56,77.45,23.3,0.0,0.005342901790035849,incorrect
57,24.87,10.02,0.01,0.045504317141630994,incorrect
58,23.65,9.81,0.06,0.06574762155466764,incorrect
59,66.33,22.56,0.0,0.006852584247256322,incorrect
60,74.53,30.35,0.0,0.00509222176594,incorrect
61,63.59,21.03,0.0,0.007538485694111635,incorrect
62,63.87,19.74,0.0,0.007714606310492352,incorrect
63,68.93,23.53,0.0,0.006341955457169426,incorrect
64,64.95,21.25,0.0,0.007265510998331791,incorrect
65,79.93,32.37,0.0,0.00444170169834427,incorrect
66,56.92,19.85,0.0,0.009163875397747089,incorrect
67,82.58,26.54,0.0,0.004555926941498101,incorrect
68,74.07,20.93,0.0,0.0060359405221980635,incorrect
69,78.31,31.46,0.0,0.004637524795223131,incorrect
70,57.47,16.65,0.04,0.023152655376130055,incorrect
71,22.03,10.24,0.01,0.05352894863910047,incorrect
72,72.15,27.02,0.0,0.005587203906825048,incorrect
73,78.91,29.98,0.0,0.004655696953802372,incorrect
74,70.1,21.17,0.0,0.006495055968071778,incorrect
75,84.78,32.23,0.0,0.004037755215288221,incorrect
76,84.25,32.12,0.0,0.004084133942695825,incorrect
77,68.33,23.4,0.0,0.006443651964904737,incorrect
78,83.65,22.81,0.0,0.004841898121223381,incorrect
79,50.3,17.9,0.0,0.011578919661162165,incorrect
80,59.33,25.73,0.0,0.007833193350041885,incorrect
81,84.63,32.31,0.0,0.004045851849487578,incorrect
82,65.49,20.73,0.0,0.007258372810004879,incorrect
83,69.46,21.4,0.0,0.006547726436914226,incorrect
84,76.82,21.88,0.0,0.005590955560217236,incorrect
85,57.33,16.59,0.0,0.009872753649193022,incorrect
86,84.51,32.3,0.0,0.004055660742997398,incorrect
87,70.0,17.92,0.0,0.007162827070570805,incorrect
88,49.57,13.49,0.03,0.02359222674243479,incorrect
89,70.82,17.75,0.0,0.0070972183552873895,incorrect
90,84.34,22.87,0.0,0.004779455164292827,incorrect
91,76.1,21.67,0.0,0.005696884258759139,incorrect
92,59.07,16.83,0.0,0.009389084119454084,incorrect
93,69.1,17.45,0.0,0.007413615510004264,incorrect
94,76.58,21.55,0.0,0.005663846876988604,incorrect
95,82.09,27.39,0.0,0.004532665297682617,incorrect
96,58.37,14.43,0.01,0.013818580288834975,incorrect
97,70.88,18.35,0.0,0.006938289604353468,incorrect
98,69.66,15.87,0.0,0.007841763379892593,incorrect
99,65.12,21.35,0.0,0.007221364623340799,incorrect
100,70.8,24.5,0.0,0.005981067815143487,incorrect
3138,2.93,0.81,0.96,0.876010206245982,high
4625,3.17,0.84,0.8,0.8130547551107449,high
6982,4.82,1.21,0.96,0.774161158355215,medium
8427,4.53,0.8,0.93,0.8291156538625595,high
14574,3.82,1.49,0.96,0.76510377250681,medium
27280,2.38,0.92,1.0,0.8846500022808147,high
36324,3.22,0.88,0.8,0.8061505817302165,high
38254,4.49,1.62,0.93,0.7244787397405359,medium
49278,2.3,0.98,1.01,0.8808747979092882,high
54510,3.8,1.26,0.82,0.7465778004204525,medium
