model,LRMS,IRMS,Fnat,DcokQ,CAPRI
52,70.86,28.97,0.0,0.005619604959380128,incorrect
53,62.46,21.92,0.0,0.007614627874664448,incorrect
54,65.68,19.65,0.0,0.007421951060159454,incorrect
55,69.54,16.87,0.0,0.007521528239682936,incorrect
56,67.4,15.0,0.0,0.008518809155114266,incorrect
57,70.87,21.0,0.0,0.006419082926668647,incorrect
58,70.8,19.04,0.0,0.006792335657485565,incorrect
59,54.01,16.73,0.0,0.01071465899509888,incorrect
60,80.98,20.49,0.0,0.005409344744552756,incorrect
61,54.15,16.46,0.0,0.01076125400045625,incorrect
62,66.04,17.92,0.0,0.0077513666048005464,incorrect
63,55.58,20.98,0.0,0.009313224275083376,incorrect
64,59.41,14.87,0.0,0.01004417940351417,incorrect
65,66.63,14.61,0.0,0.008814864256064913,incorrect
66,64.53,22.49,0.0,0.007161129626431367,incorrect
67,63.85,19.87,0.0,0.007693360592722725,incorrect
68,62.6,22.3,0.0,0.007535776908297785,incorrect
69,73.22,20.25,0.0,0.006251454581382811,incorrect
70,68.66,17.3,0.0,0.007518801632570134,incorrect
71,54.79,20.9,0.0,0.00954222625269899,incorrect
72,69.96,30.17,0.0,0.005670944812433566,incorrect
73,82.05,20.91,0.0,0.00524591885259536,incorrect
74,76.92,20.39,0.0,0.005815553264237478,incorrect
75,83.19,23.03,0.0,0.004852110316888653,incorrect
76,66.06,26.49,0.0,0.0064942389270084095,incorrect
77,61.08,20.9,0.0,0.008040887253376728,incorrect
78,52.83,16.29,0.0,0.011213704523300906,incorrect
79,60.58,13.64,0.0,0.010418645978738005,incorrect
80,59.22,22.98,0.0,0.008142794638065193,incorrect
81,66.34,18.85,0.0,0.0074813379152385145,incorrect
82,57.1,21.91,0.0,0.008781514595799868,incorrect
83,69.94,18.55,0.0,0.007017165216662363,incorrect
84,72.34,17.63,0.0,0.006935117858824309,incorrect
85,75.79,18.36,0.0,0.0063507847039030755,incorrect
86,71.06,29.11,0.0,0.005584871808658693,incorrect
87,66.99,18.44,0.0,0.007472702328185503,incorrect
88,84.14,27.66,0.0,0.004344876313014571,incorrect
89,67.68,14.9,0.0,0.008520391108840501,incorrect
90,53.25,15.88,0.0,0.011230115984961596,incorrect
91,53.8,16.98,0.0,0.010699043760027062,incorrect
92,68.54,17.34,0.0,0.007524791774928136,incorrect
93,59.91,17.94,0.0,0.008891671596145765,incorrect
94,63.74,23.58,0.0,0.007167656084365252,incorrect
95,60.4,14.3,0.0,0.010101045875424769,incorrect
96,69.15,15.24,0.0,0.00815976244512292,incorrect
97,71.6,29.26,0.0,0.005506191368407681,incorrect
98,68.36,16.68,0.0,0.007749214767507955,incorrect
99,79.56,24.79,0.0,0.004977784576005228,incorrect
100,66.84,18.03,0.0,0.007596150465226601,incorrect
298366,4.24,2.21,0.91,0.6753798090209244,medium
403521,4.53,2.09,0.86,0.659592326422156,medium
