model,LRMS,IRMS,Fnat,DcokQ,CAPRI
59,84.92,31.71,0.0,0.0040507038925313155,incorrect
60,72.64,27.57,0.0,0.005486344823558045,incorrect
61,76.64,24.5,0.0,0.005295196388750516,incorrect
62,76.67,31.61,0.0,0.0047961724646731945,incorrect
63,66.29,26.63,0.0,0.006446103481502264,incorrect
64,44.0,19.75,0.0,0.013903940124105583,incorrect
65,90.0,37.56,0.0,0.0034777490404833676,incorrect
66,80.47,24.8,0.0,0.004893140783004221,incorrect
67,44.71,19.8,0.0,0.013529681643516707,incorrect
68,66.66,25.92,0.0,0.006445720550388019,incorrect
69,39.93,19.99,0.0,0.016316469601055424,incorrect
70,95.26,31.29,0.0,0.0033972841144384934,incorrect
71,58.36,16.6,0.0,0.009623886581884447,incorrect
72,69.32,24.8,0.0,0.006152614357958851,incorrect
73,70.07,23.51,0.0,0.006185440204745433,incorrect
74,90.63,36.78,0.0,0.0034599905386922965,incorrect
75,71.3,28.37,0.0,0.0056002328326126075,incorrect
76,71.96,23.69,0.0,0.005917919326237593,incorrect
77,82.96,34.95,0.0,0.004075799050411642,incorrect
78,82.72,34.78,0.0,0.004101707046936957,incorrect
79,60.42,23.82,0.0,0.007785714689376961,incorrect
80,65.55,17.05,0.0,0.008072397424819034,incorrect
81,41.44,20.66,0.0,0.015205860917999822,incorrect
82,94.66,31.08,0.0,0.0034408394481506197,incorrect
83,70.26,22.88,0.0,0.00623483204686832,incorrect
84,73.99,24.86,0.0,0.0055510177823931564,incorrect
85,74.25,25.05,0.0,0.005502848423617086,incorrect
86,59.55,23.75,0.0,0.007980056866650336,incorrect
87,80.67,34.79,0.0,0.004278645990416652,incorrect
88,55.98,23.02,0.0,0.008921255408538982,incorrect
89,56.83,22.81,0.0,0.008729062842835282,incorrect
90,62.12,23.71,0.0,0.007455102282800494,incorrect
91,72.61,25.08,0.0,0.005694328885903114,incorrect
92,69.79,22.42,0.0,0.00635773807768305,incorrect
93,79.44,25.68,0.0,0.00490648741428389,incorrect
94,94.35,31.1,0.0,0.00345725374550007,incorrect
95,81.03,32.11,0.0,0.004353868610860426,incorrect
96,73.05,30.04,0.0,0.005281872619287083,incorrect
97,91.57,37.22,0.0,0.003388143511593123,incorrect
98,63.94,23.13,0.0,0.007184470874086992,incorrect
99,44.35,19.31,0.0,0.013809673964737958,incorrect
100,82.57,34.71,0.0,0.0041167338718744355,incorrect
461337,4.93,2.38,0.66,0.5641902939926736,medium
