model,LRMS,IRMS,Fnat,DcokQ,CAPRI
44,40.55,16.06,0.0,0.016912749914894918,incorrect
45,19.92,12.37,0.02,0.06284127518014894,incorrect
46,52.54,18.49,0.0,0.01068130393364166,incorrect
47,15.2,6.62,0.47,0.2523516348102719,acceptable
48,16.7,10.27,0.42,0.21554843691091527,incorrect
49,53.38,18.94,0.0,0.010320704431684232,incorrect
50,20.68,11.98,0.0,0.053320184409689796,incorrect
51,39.94,14.63,0.0,0.01791079690074737,incorrect
52,19.57,11.26,0.04,0.07204868368878747,incorrect
53,41.53,17.77,0.0,0.015760354845150978,incorrect
54,53.69,18.79,0.0,0.010261205956803781,incorrect
55,15.44,7.57,0.18,0.1501206377437525,incorrect
56,21.99,12.6,0.0,0.04798824276369967,incorrect
57,20.11,12.32,0.0,0.05539406503571654,incorrect
58,12.65,7.22,0.51,0.2874779263131562,acceptable
59,20.24,12.29,0.0,0.05486755832756011,incorrect
60,52.58,17.77,0.0,0.010847615038048618,incorrect
61,51.39,20.56,0.0,0.01064127315878835,incorrect
62,18.96,11.73,0.33,0.17114627572269236,incorrect
63,45.36,16.93,0.0,0.013904178906068416,incorrect
64,20.2,11.69,0.0,0.05554264710582546,incorrect
65,18.43,11.65,0.18,0.12390263490928947,incorrect
66,43.89,16.86,0.0,0.01466792299597291,incorrect
67,21.0,9.87,0.09,0.08444826781330579,incorrect
68,20.85,12.5,0.0,0.05223608151312076,incorrect
69,54.3,19.07,0.0,0.010022317021908386,incorrect
70,17.79,9.91,0.44,0.216085696425087,incorrect
71,43.65,17.69,0.0,0.014557776856608785,incorrect
72,20.48,12.57,0.0,0.05366172678587023,incorrect
73,12.15,6.21,0.69,0.3579091788351471,acceptable
74,20.58,12.63,0.0,0.053212327308939676,incorrect
75,20.81,12.58,0.0,0.052333590747329635,incorrect
76,43.51,17.87,0.0,0.014586025867417316,incorrect
77,52.5,19.38,0.0,0.01049952137924754,incorrect
78,20.63,12.36,0.0,0.053213076893379334,incorrect
79,15.59,8.04,0.02,0.09426157851265349,incorrect
80,42.86,17.59,0.0,0.015020646234589706,incorrect
81,53.4,18.77,0.0,0.01035224987524795,incorrect
82,49.95,19.22,0.0,0.011398957809866305,incorrect
83,15.43,9.19,0.02,0.09292091143954052,incorrect
84,15.5,9.3,0.04,0.09885165652467882,incorrect
85,16.55,7.05,0.53,0.2606772752025406,acceptable
86,20.36,12.36,0.0,0.054312918392695336,incorrect
87,19.23,11.97,0.56,0.24630210291667298,acceptable
88,16.17,9.85,0.16,0.1330548206649926,incorrect
89,16.98,9.65,0.11,0.11132288816357071,incorrect
90,19.47,11.02,0.04,0.07275756096622686,incorrect
91,18.03,10.7,0.07,0.09037065379377957,incorrect
92,15.08,9.03,0.02,0.09598734734569515,incorrect
93,15.07,6.9,0.4,0.2288262250218206,incorrect
94,15.68,7.77,0.07,0.11101677613637334,incorrect
95,18.62,10.87,0.49,0.22704659081349332,incorrect
96,46.17,17.1,0.0,0.013472810789713364,incorrect
97,53.75,18.87,0.0,0.01022571597661745,incorrect
98,55.05,20.6,0.0,0.009519971356213486,incorrect
99,17.18,10.21,0.04,0.08592626555859446,incorrect
100,14.71,9.18,0.16,0.14544058341370694,incorrect
6024,4.37,2.55,0.82,0.6226701054743503,medium
9107,4.89,2.8,0.98,0.6514428559327592,medium
9828,4.18,2.38,0.89,0.6598511619707874,medium
14850,3.92,2.35,1.02,0.7113664858963631,medium
16262,4.47,2.75,0.69,0.5675531288834285,medium
20613,4.69,2.89,0.93,0.6362773593566188,medium
21030,4.19,2.2,0.82,0.6472864767139146,medium
23378,4.95,2.23,0.78,0.6127533191836209,medium
27453,4.32,1.74,0.69,0.6370170740737288,medium
31222,4.29,2.64,0.96,0.6670102531120583,medium
