model,LRMS,IRMS,Fnat,DcokQ,CAPRI
46,21.57,9.89,0.42,0.19230030490574326,incorrect
47,18.38,9.29,0.15,0.11719857913320014,incorrect
48,27.33,12.59,0.0,0.03406475227121953,incorrect
49,46.82,13.99,0.0,0.014424263123826794,incorrect
50,52.58,15.0,0.0,0.011789624333771677,incorrect
51,43.54,16.65,0.0,0.014921207731575374,incorrect
52,51.96,14.04,0.0,0.012449603739865166,incorrect
53,53.66,14.48,0.0,0.011698354974526053,incorrect
54,20.34,9.99,0.08,0.0835736896251672,incorrect
55,53.9,14.54,0.0,0.011598773391588166,incorrect
56,42.4,17.4,0.0,0.015337654781230373,incorrect
57,52.3,14.4,0.0,0.012156164468023214,incorrect
58,20.49,10.01,0.5,0.22292820568507962,incorrect
59,17.17,8.93,0.08,0.10142520865334177,incorrect
60,47.84,11.76,0.0,0.015537115094513922,incorrect
61,17.09,8.74,0.04,0.08897598986130327,incorrect
62,30.32,12.49,0.12,0.06902784647359705,incorrect
63,22.05,11.08,0.0,0.04912433694395691,incorrect
64,44.13,15.45,0.0,0.015036819113312838,incorrect
65,45.4,13.54,0.0,0.015330005740729015,incorrect
66,18.48,9.36,0.12,0.10655234274724716,incorrect
67,40.84,14.01,0.0,0.0176175232257245,incorrect
68,52.7,14.37,0.0,0.012044524251097768,incorrect
69,43.99,15.39,0.0,0.015134190754466863,incorrect
70,54.12,14.54,0.0,0.01153472635410687,incorrect
71,21.39,10.74,0.0,0.0518366223783387,incorrect
72,20.9,10.79,0.0,0.053629248818871156,incorrect
73,45.61,13.62,0.0,0.015183005737446803,incorrect
74,46.94,13.05,0.0,0.014929729376946916,incorrect
75,19.44,10.1,0.08,0.08735928987666663,incorrect
76,42.4,15.25,0.0,0.016072756804746676,incorrect
77,52.14,14.4,0.0,0.01220752673328751,incorrect
78,47.15,12.81,0.0,0.015000796170131217,incorrect
79,48.83,18.44,0.0,0.011994612514850636,incorrect
80,20.99,10.67,0.0,0.05342163157883645,incorrect
81,21.32,11.79,0.0,0.0510265143011454,incorrect
82,19.22,10.41,0.19,0.12464273975474487,incorrect
83,44.25,15.46,0.0,0.014970543789371018,incorrect
84,40.04,10.03,0.0,0.021666343244807467,incorrect
85,51.06,13.54,0.0,0.013029768210106539,incorrect
86,47.86,18.1,0.0,0.012466273396669158,incorrect
87,38.47,14.32,0.0,0.01913343181904723,incorrect
88,52.59,15.12,0.0,0.011734808562218526,incorrect
89,22.24,11.86,0.0,0.04773300824937891,incorrect
90,52.55,14.77,0.0,0.011901601722799771,incorrect
91,47.05,15.28,0.0,0.013716988021056559,incorrect
92,18.65,9.89,0.0,0.06482671874471524,incorrect
93,52.76,14.72,0.0,0.011858708181072092,incorrect
94,29.75,7.59,0.58,0.23102019861879,acceptable
95,21.82,11.16,0.69,0.27983367630763195,acceptable
96,52.83,14.71,0.0,0.011841550554607715,incorrect
97,21.59,10.79,0.0,0.05105295103517867,incorrect
98,47.29,13.29,0.0,0.014624927729155093,incorrect
99,23.66,12.65,0.12,0.08272564603621367,incorrect
100,42.41,15.25,0.0,0.016066918605905606,incorrect
18771,4.26,2.02,0.88,0.6782248865787666,medium
36314,4.61,2.31,0.88,0.6497683353768331,medium
43354,4.47,2.22,0.85,0.6489334481852831,medium
56791,4.95,2.53,0.77,0.5922797585519152,medium
74067,4.38,2.01,0.73,0.6259629885716215,medium
108793,4.75,2.41,0.77,0.6037508240492634,medium
118056,4.6,2.53,0.69,0.5745201122430817,medium
137736,3.67,1.75,0.62,0.6288002346200493,medium
153424,4.84,2.19,0.46,0.511493849631987,medium
167542,4.56,2.43,0.5,0.51747513734576,medium
